experiment name	ranking_confidence	receptor	propeptide	peptide
MMP14_HUMAN_VTX-0375017_23_31_13982528712754417	0.7742420170956281	MMP14_HUMAN	VTX-0375017	VTX-0375017_23_31
MMP14_HUMAN_VTX-0009754_18_28_13982528712754417	0.7962440678556508	MMP14_HUMAN	VTX-0009754	VTX-0009754_18_28
MMP14_HUMAN_VTX-0375017_24_34_13982528712754417	0.7771812871013221	MMP14_HUMAN	VTX-0375017	VTX-0375017_24_34
MMP14_HUMAN_VTX-0006555_28_108_13982528712754417	0.7545803820724283	MMP14_HUMAN	VTX-0006555	VTX-0006555_28_108
BCAM_HUMAN_VTX-0006177_24_129_13982528712754417	0.7614817106671812	BCAM_HUMAN	VTX-0006177	VTX-0006177_24_129
BCAM_HUMAN_VTX-0006178_27_84_13982528712754417	0.7799733609663084	BCAM_HUMAN	VTX-0006178	VTX-0006178_27_84
ATP4B_HUMAN_VTX-0863762_20_169_13982528712754417	0.7916372166904031	ATP4B_HUMAN	VTX-0863762	VTX-0863762_20_169
ATP4B_HUMAN_VTX-0021927_27_86_13982528712754417	0.7607710566696079	ATP4B_HUMAN	VTX-0021927	VTX-0021927_27_86
MMP15_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.8021809840483389	MMP15_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
GUC2F_HUMAN_VTX-0865461_53_63_13982528712754417	0.869594845303708	GUC2F_HUMAN	VTX-0865461	VTX-0865461_53_63
GUC2F_HUMAN_VTX-0865521_22_183_13982528712754417	0.7518508101498607	GUC2F_HUMAN	VTX-0865521	VTX-0865521_22_183
CA2D1_HUMAN_PACA_HUMAN_132_144_13982528712754417	0.7835279732561041	CA2D1_HUMAN	PACA_HUMAN	PACA_HUMAN_132_144
CA2D1_HUMAN_VTX-0039357_26_140_13982528712754417	0.7787750331471344	CA2D1_HUMAN	VTX-0039357	VTX-0039357_26_140
CA2D1_HUMAN_VTX-0865827_28_74_13982528712754417	0.8147229193618775	CA2D1_HUMAN	VTX-0865827	VTX-0865827_28_74
CA2D1_HUMAN_VTX-0865521_22_183_13982528712754417	0.7932593669712606	CA2D1_HUMAN	VTX-0865521	VTX-0865521_22_183
CA2D1_HUMAN_VTX-0870277_97_148_13982528712754417	0.7504154868888424	CA2D1_HUMAN	VTX-0870277	VTX-0870277_97_148
AT1B3_HUMAN_VTX-0864359_158_170_13982528712754417	0.7504154222741204	AT1B3_HUMAN	VTX-0864359	VTX-0864359_158_170
AT1B3_HUMAN_VTX-0001904_22_90_13982528712754417	0.876674695046838	AT1B3_HUMAN	VTX-0001904	VTX-0001904_22_90
AT1B3_HUMAN_VTX-0866104_75_83_13982528712754417	0.8146374345620316	AT1B3_HUMAN	VTX-0866104	VTX-0866104_75_83
EPHB4_HUMAN_VTX-0866104_103_127_13982528712754417	0.8264646248064402	EPHB4_HUMAN	VTX-0866104	VTX-0866104_103_127
CADH4_HUMAN_VTX-0864838_18_180_13982528712754417	0.761133769754517	CADH4_HUMAN	VTX-0864838	VTX-0864838_18_180
FCGRN_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.8121092644485928	FCGRN_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
FCGRN_HUMAN_VTX-0866104_28_129_13982528712754417	0.8330953676605456	FCGRN_HUMAN	VTX-0866104	VTX-0866104_28_129
FCGRN_HUMAN_VTX-0866104_28_72_13982528712754417	0.8298846382932715	FCGRN_HUMAN	VTX-0866104	VTX-0866104_28_72
FCGRN_HUMAN_VTX-0865461_53_125_13982528712754417	0.7841693574865802	FCGRN_HUMAN	VTX-0865461	VTX-0865461_53_125
FCGRN_HUMAN_VTX-0006555_28_108_13982528712754417	0.8988658521078786	FCGRN_HUMAN	VTX-0006555	VTX-0006555_28_108
FCGRN_HUMAN_VTX-0006555_28_72_13982528712754417	0.8316337700214907	FCGRN_HUMAN	VTX-0006555	VTX-0006555_28_72
ITA1_HUMAN_VTX-0866413_59_167_13982528712754417	0.7583937405408021	ITA1_HUMAN	VTX-0866413	VTX-0866413_59_167
ITA1_HUMAN_VTX-0866336_35_89_13982528712754417	0.7967149628226747	ITA1_HUMAN	VTX-0866336	VTX-0866336_35_89
ITA1_HUMAN_VTX-0862636_25_127_13982528712754417	0.7583034842558913	ITA1_HUMAN	VTX-0862636	VTX-0862636_25_127
BACE1_HUMAN_PACA_HUMAN_132_144_13982528712754417	0.7595431640340999	BACE1_HUMAN	PACA_HUMAN	PACA_HUMAN_132_144
BACE1_HUMAN_SCG2_HUMAN_163_179_13982528712754417	0.8452453224332925	BACE1_HUMAN	SCG2_HUMAN	SCG2_HUMAN_163_179
BACE1_HUMAN_SCG3_HUMAN_20_33_13982528712754417	0.7525596469271603	BACE1_HUMAN	SCG3_HUMAN	SCG3_HUMAN_20_33
BACE1_HUMAN_NUCB1_HUMAN_164_176_13982528712754417	0.7751648510347233	BACE1_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_164_176
BACE1_HUMAN_VTX-0616304_33_43_13982528712754417	0.7703103342057105	BACE1_HUMAN	VTX-0616304	VTX-0616304_33_43
BACE1_HUMAN_VTX-0375017_33_56_13982528712754417	0.8192749025980967	BACE1_HUMAN	VTX-0375017	VTX-0375017_33_56
BACE1_HUMAN_VTX-0850636_22_44_13982528712754417	0.80802130924085	BACE1_HUMAN	VTX-0850636	VTX-0850636_22_44
BACE1_HUMAN_VTX-0017706_17_106_13982528712754417	0.7871469398696221	BACE1_HUMAN	VTX-0017706	VTX-0017706_17_106
BACE1_HUMAN_VTX-0017706_17_107_13982528712754417	0.7858551646854584	BACE1_HUMAN	VTX-0017706	VTX-0017706_17_107
BACE1_HUMAN_VTX-0850824_1_19_13982528712754417	0.8064865834170871	BACE1_HUMAN	VTX-0850824	VTX-0850824_1_19
BACE1_HUMAN_VTX-0039357_66_80_13982528712754417	0.8148117028601167	BACE1_HUMAN	VTX-0039357	VTX-0039357_66_80
DHB7_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.9015432429219132	DHB7_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
DHB7_HUMAN_7B2_HUMAN_167_176_13982528712754417	0.8365499554372581	DHB7_HUMAN	7B2_HUMAN	7B2_HUMAN_167_176
DHB7_HUMAN_APOA2_HUMAN_22_44_13982528712754417	0.7991627481181788	DHB7_HUMAN	APOA2_HUMAN	APOA2_HUMAN_22_44
DHB7_HUMAN_SCG2_HUMAN_290_340_13982528712754417	0.7609882482296477	DHB7_HUMAN	SCG2_HUMAN	SCG2_HUMAN_290_340
DHB7_HUMAN_SCG2_HUMAN_300_316_13982528712754417	0.8850028804578578	DHB7_HUMAN	SCG2_HUMAN	SCG2_HUMAN_300_316
DHB7_HUMAN_VTX-0019047_49_98_13982528712754417	0.786850041992216	DHB7_HUMAN	VTX-0019047	VTX-0019047_49_98
DHB7_HUMAN_VTX-0859974_1_28_13982528712754417	0.7845578881148351	DHB7_HUMAN	VTX-0859974	VTX-0859974_1_28
DHB7_HUMAN_VTX-0013820_24_95_13982528712754417	0.8170086800259431	DHB7_HUMAN	VTX-0013820	VTX-0013820_24_95
DHB7_HUMAN_ANF_HUMAN_41_53_13982528712754417	0.8735679598070263	DHB7_HUMAN	ANF_HUMAN	ANF_HUMAN_41_53
DHB7_HUMAN_PENK_HUMAN_143_183_13982528712754417	0.7908250183302747	DHB7_HUMAN	PENK_HUMAN	PENK_HUMAN_143_183
DHB7_HUMAN_SCG1_HUMAN_600_613_13982528712754417	0.8413366224716201	DHB7_HUMAN	SCG1_HUMAN	SCG1_HUMAN_600_613
DHB7_HUMAN_SCG1_HUMAN_655_676_13982528712754417	0.7943176095399742	DHB7_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_676
DHB7_HUMAN_SCG1_HUMAN_655_675_13982528712754417	0.7510927850656378	DHB7_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_675
DHB7_HUMAN_SMS_HUMAN_51_82_13982528712754417	0.773802893268628	DHB7_HUMAN	SMS_HUMAN	SMS_HUMAN_51_82
DHB7_HUMAN_VTX-0019047_23_97_13982528712754417	0.7821588647134108	DHB7_HUMAN	VTX-0019047	VTX-0019047_23_97
DHB7_HUMAN_VTX-0850824_1_19_13982528712754417	0.8479445399708603	DHB7_HUMAN	VTX-0850824	VTX-0850824_1_19
DHB7_HUMAN_VTX-0869133_31_47_13982528712754417	0.8011819851523967	DHB7_HUMAN	VTX-0869133	VTX-0869133_31_47
DHB7_HUMAN_VTX-0025544_115_141_13982528712754417	0.7690559469214742	DHB7_HUMAN	VTX-0025544	VTX-0025544_115_141
DHB7_HUMAN_VTX-0867859_6_20_13982528712754417	0.8380716676525606	DHB7_HUMAN	VTX-0867859	VTX-0867859_6_20
DHB7_HUMAN_VTX-0863485_20_125_13982528712754417	0.7865253625204731	DHB7_HUMAN	VTX-0863485	VTX-0863485_20_125
DHB7_HUMAN_VTX-0863127_29_84_13982528712754417	0.7989905721102921	DHB7_HUMAN	VTX-0863127	VTX-0863127_29_84
DHB7_HUMAN_VTX-0864774_27_129_13982528712754417	0.7681868978293889	DHB7_HUMAN	VTX-0864774	VTX-0864774_27_129
DHB7_HUMAN_VTX-0014206_1_115_13982528712754417	0.768812991670415	DHB7_HUMAN	VTX-0014206	VTX-0014206_1_115
TMPS3_HUMAN_SCG1_HUMAN_421_437_13982528712754417	0.7755999249411941	TMPS3_HUMAN	SCG1_HUMAN	SCG1_HUMAN_421_437
TMPS3_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.8603637411733424	TMPS3_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
TMPS3_HUMAN_7B2_HUMAN_167_176_13982528712754417	0.8242384669553016	TMPS3_HUMAN	7B2_HUMAN	7B2_HUMAN_167_176
TMPS3_HUMAN_VTX-0859974_20_28_13982528712754417	0.7686123989570611	TMPS3_HUMAN	VTX-0859974	VTX-0859974_20_28
TMPS3_HUMAN_GIP_HUMAN_22_47_13982528712754417	0.7692043085559069	TMPS3_HUMAN	GIP_HUMAN	GIP_HUMAN_22_47
TMPS3_HUMAN_VTX-0375017_24_55_13982528712754417	0.7663223393915619	TMPS3_HUMAN	VTX-0375017	VTX-0375017_24_55
TMPS3_HUMAN_VTX-0375017_23_55_13982528712754417	0.7763525509192801	TMPS3_HUMAN	VTX-0375017	VTX-0375017_23_55
TMPS3_HUMAN_VTX-0859974_18_27_13982528712754417	0.7871744994678521	TMPS3_HUMAN	VTX-0859974	VTX-0859974_18_27
TMPS3_HUMAN_VTX-0865618_160_182_13982528712754417	0.7841653434332023	TMPS3_HUMAN	VTX-0865618	VTX-0865618_160_182
TMPS3_HUMAN_VTX-0864497_24_51_13982528712754417	0.7514235811963269	TMPS3_HUMAN	VTX-0864497	VTX-0864497_24_51
TMPS3_HUMAN_VTX-0021927_27_86_13982528712754417	0.808489242989012	TMPS3_HUMAN	VTX-0021927	VTX-0021927_27_86
NRX1B_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.8366840879277009	NRX1B_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
NRX1B_HUMAN_VTX-0865461_26_125_13982528712754417	0.7611232994345934	NRX1B_HUMAN	VTX-0865461	VTX-0865461_26_125
NRX1B_HUMAN_VTX-0864964_27_194_13982528712754417	0.8026489142519748	NRX1B_HUMAN	VTX-0864964	VTX-0864964_27_194
NRX2B_HUMAN_VTX-0865461_26_125_13982528712754417	0.7893856777867949	NRX2B_HUMAN	VTX-0865461	VTX-0865461_26_125
NRX2B_HUMAN_VTX-0865461_53_125_13982528712754417	0.7910834983927	NRX2B_HUMAN	VTX-0865461	VTX-0865461_53_125
LIRA4_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.7505636284343852	LIRA4_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
LIRA4_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.7505636284343852	LIRA4_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
LIRA4_HUMAN_VTX-0001904_22_90_13982528712754417	0.7693070675875074	LIRA4_HUMAN	VTX-0001904	VTX-0001904_22_90
NOMO3_HUMAN_VTX-0867004_18_173_13982528712754417	0.7694736930229934	NOMO3_HUMAN	VTX-0867004	VTX-0867004_18_173
BT3A2_HUMAN_VTX-0863127_29_84_13982528712754417	0.7678954302475601	BT3A2_HUMAN	VTX-0863127	VTX-0863127_29_84
ADA17_HUMAN_VTX-0375017_23_31_13982528712754417	0.7756498770458244	ADA17_HUMAN	VTX-0375017	VTX-0375017_23_31
ADA17_HUMAN_VTX-0375017_24_30_13982528712754417	0.7673478938379795	ADA17_HUMAN	VTX-0375017	VTX-0375017_24_30
IDD_HUMAN_SCG3_HUMAN_35_52_13982528712754417	0.7514057729478374	IDD_HUMAN	SCG3_HUMAN	SCG3_HUMAN_35_52
IL9R_HUMAN_TKN1_HUMAN_111_126_13982528712754417	0.8291198275492935	IL9R_HUMAN	TKN1_HUMAN	TKN1_HUMAN_111_126
IL9R_HUMAN_VTX-0865618_160_182_13982528712754417	0.7745111926501094	IL9R_HUMAN	VTX-0865618	VTX-0865618_160_182
IL9R_HUMAN_VTX-0015382_113_129_13982528712754417	0.7921708203212752	IL9R_HUMAN	VTX-0015382	VTX-0015382_113_129
IL9R_HUMAN_VTX-0865827_28_133_13982528712754417	0.8229137081071183	IL9R_HUMAN	VTX-0865827	VTX-0865827_28_133
IL9R_HUMAN_VTX-0863485_20_125_13982528712754417	0.7580285423343632	IL9R_HUMAN	VTX-0863485	VTX-0863485_20_125
IL9R_HUMAN_VTX-0864838_18_180_13982528712754417	0.7581375795084191	IL9R_HUMAN	VTX-0864838	VTX-0864838_18_180
IL9R_HUMAN_VTX-0864497_24_138_13982528712754417	0.7670181269792238	IL9R_HUMAN	VTX-0864497	VTX-0864497_24_138
IL5RA_HUMAN_VTX-0021927_27_86_13982528712754417	0.7625333432473053	IL5RA_HUMAN	VTX-0021927	VTX-0021927_27_86
ROR1_HUMAN_VTX-0865827_28_133_13982528712754417	0.8121416279070558	ROR1_HUMAN	VTX-0865827	VTX-0865827_28_133
TNR17_HUMAN_VTX-0865330_27_95_13982528712754417	0.785149306312639	TNR17_HUMAN	VTX-0865330	VTX-0865330_27_95
TIE2_HUMAN_GRN_HUMAN_18_44_13982528712754417	0.7701454674878395	TIE2_HUMAN	GRN_HUMAN	GRN_HUMAN_18_44
GUC2D_HUMAN_NUCB1_HUMAN_388_398_13982528712754417	0.7502742259803099	GUC2D_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_388_398
GUC2D_HUMAN_VTX-0851377_1_87_13982528712754417	0.7720932035285497	GUC2D_HUMAN	VTX-0851377	VTX-0851377_1_87
GUC2D_HUMAN_VTX-0015382_113_129_13982528712754417	0.9090405648652377	GUC2D_HUMAN	VTX-0015382	VTX-0015382_113_129
TGBR3_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.7645288525459006	TGBR3_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
FOLH1_HUMAN_VTX-0616304_33_43_13982528712754417	0.7542850902292869	FOLH1_HUMAN	VTX-0616304	VTX-0616304_33_43
FOLH1_HUMAN_VTX-0616304_61_69_13982528712754417	0.7932612481290399	FOLH1_HUMAN	VTX-0616304	VTX-0616304_61_69
FOLH1_HUMAN_VTX-0858580_22_33_13982528712754417	0.7973233817735859	FOLH1_HUMAN	VTX-0858580	VTX-0858580_22_33
FOLH1_HUMAN_VTX-0859974_20_28_13982528712754417	0.8059923980259144	FOLH1_HUMAN	VTX-0859974	VTX-0859974_20_28
FOLH1_HUMAN_MGP_HUMAN_71_80_13982528712754417	0.7990430147301808	FOLH1_HUMAN	MGP_HUMAN	MGP_HUMAN_71_80
FOLH1_HUMAN_VTX-0375017_24_30_13982528712754417	0.7627392255222838	FOLH1_HUMAN	VTX-0375017	VTX-0375017_24_30
FOLH1_HUMAN_VTX-0375017_24_34_13982528712754417	0.7676686133820145	FOLH1_HUMAN	VTX-0375017	VTX-0375017_24_34
FOLH1_HUMAN_VTX-0850824_18_19_13982528712754417	0.7933139957449866	FOLH1_HUMAN	VTX-0850824	VTX-0850824_18_19
FOLH1_HUMAN_VTX-0336752_30_38_13982528712754417	0.7831872654583609	FOLH1_HUMAN	VTX-0336752	VTX-0336752_30_38
FOLH1_HUMAN_VTX-0001904_22_90_13982528712754417	0.7729555280105951	FOLH1_HUMAN	VTX-0001904	VTX-0001904_22_90
FOLH1_HUMAN_VTX-0866650_24_29_13982528712754417	0.7930460738072098	FOLH1_HUMAN	VTX-0866650	VTX-0866650_24_29
FOLH1_HUMAN_VTX-0864359_156_170_13982528712754417	0.8067754425556531	FOLH1_HUMAN	VTX-0864359	VTX-0864359_156_170
FOLH1_HUMAN_VTX-0021927_27_86_13982528712754417	0.8106255943117833	FOLH1_HUMAN	VTX-0021927	VTX-0021927_27_86
RON_HUMAN_GRP_HUMAN_83_93_13982528712754417	0.7760318647137873	RON_HUMAN	GRP_HUMAN	GRP_HUMAN_83_93
RON_HUMAN_VTX-0865827_111_133_13982528712754417	0.776554231618335	RON_HUMAN	VTX-0865827	VTX-0865827_111_133
TNFC_HUMAN_VTX-0864359_158_170_13982528712754417	0.8605783176264645	TNFC_HUMAN	VTX-0864359	VTX-0864359_158_170
TNFC_HUMAN_VTX-0866650_24_29_13982528712754417	0.7925668372154974	TNFC_HUMAN	VTX-0866650	VTX-0866650_24_29
TNFC_HUMAN_VTX-0864359_156_170_13982528712754417	0.8397708755568702	TNFC_HUMAN	VTX-0864359	VTX-0864359_156_170
TNFC_HUMAN_VTX-0025544_70_111_13982528712754417	0.7530239443599629	TNFC_HUMAN	VTX-0025544	VTX-0025544_70_111
TNFC_HUMAN_VTX-0865827_77_133_13982528712754417	0.816292789675464	TNFC_HUMAN	VTX-0865827	VTX-0865827_77_133
AMPE_HUMAN_PACA_HUMAN_132_144_13982528712754417	0.7599023072339065	AMPE_HUMAN	PACA_HUMAN	PACA_HUMAN_132_144
AMPE_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.7566431428625522	AMPE_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
AMPE_HUMAN_CMGA_HUMAN_380_390_13982528712754417	0.7758613412644328	AMPE_HUMAN	CMGA_HUMAN	CMGA_HUMAN_380_390
AMPE_HUMAN_7B2_HUMAN_167_176_13982528712754417	0.7544214701243828	AMPE_HUMAN	7B2_HUMAN	7B2_HUMAN_167_176
AMPE_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.7623728530609037	AMPE_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
AMPE_HUMAN_SCG2_HUMAN_267_281_13982528712754417	0.7899019010528654	AMPE_HUMAN	SCG2_HUMAN	SCG2_HUMAN_267_281
AMPE_HUMAN_HRG_HUMAN_510_525_13982528712754417	0.7580479615756776	AMPE_HUMAN	HRG_HUMAN	HRG_HUMAN_510_525
AMPE_HUMAN_GHRL_HUMAN_24_37_13982528712754417	0.7862882456902056	AMPE_HUMAN	GHRL_HUMAN	GHRL_HUMAN_24_37
AMPE_HUMAN_NUCB1_HUMAN_164_176_13982528712754417	0.7790167208176725	AMPE_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_164_176
AMPE_HUMAN_VTX-0331059_19_32_13982528712754417	0.7524398561430918	AMPE_HUMAN	VTX-0331059	VTX-0331059_19_32
AMPE_HUMAN_VTX-0085107_21_36_13982528712754417	0.7619726835943426	AMPE_HUMAN	VTX-0085107	VTX-0085107_21_36
AMPE_HUMAN_VTX-0616304_33_43_13982528712754417	0.8048069491641474	AMPE_HUMAN	VTX-0616304	VTX-0616304_33_43
AMPE_HUMAN_VTX-0616304_61_69_13982528712754417	0.7829998649266388	AMPE_HUMAN	VTX-0616304	VTX-0616304_61_69
AMPE_HUMAN_VTX-0468737_29_48_13982528712754417	0.7738074278417143	AMPE_HUMAN	VTX-0468737	VTX-0468737_29_48
AMPE_HUMAN_VTX-0375017_23_31_13982528712754417	0.8028964076737573	AMPE_HUMAN	VTX-0375017	VTX-0375017_23_31
AMPE_HUMAN_VTX-0375017_36_56_13982528712754417	0.7760307162678344	AMPE_HUMAN	VTX-0375017	VTX-0375017_36_56
AMPE_HUMAN_VTX-0858580_18_33_13982528712754417	0.7830353229099883	AMPE_HUMAN	VTX-0858580	VTX-0858580_18_33
AMPE_HUMAN_VTX-0858580_22_33_13982528712754417	0.7859665037063486	AMPE_HUMAN	VTX-0858580	VTX-0858580_22_33
AMPE_HUMAN_VTX-0859974_16_28_13982528712754417	0.7744906561072519	AMPE_HUMAN	VTX-0859974	VTX-0859974_16_28
AMPE_HUMAN_VTX-0859974_20_28_13982528712754417	0.8233083645477095	AMPE_HUMAN	VTX-0859974	VTX-0859974_20_28
AMPE_HUMAN_VTX-0027657_86_95_13982528712754417	0.7767061024595036	AMPE_HUMAN	VTX-0027657	VTX-0027657_86_95
AMPE_HUMAN_VTX-0009670_88_99_13982528712754417	0.7602016076185144	AMPE_HUMAN	VTX-0009670	VTX-0009670_88_99
AMPE_HUMAN_APOA2_HUMAN_24_37_13982528712754417	0.7957170104084285	AMPE_HUMAN	APOA2_HUMAN	APOA2_HUMAN_24_37
AMPE_HUMAN_CRF_HUMAN_136_149_13982528712754417	0.8477696487955768	AMPE_HUMAN	CRF_HUMAN	CRF_HUMAN_136_149
AMPE_HUMAN_MGP_HUMAN_71_80_13982528712754417	0.7792382199971447	AMPE_HUMAN	MGP_HUMAN	MGP_HUMAN_71_80
AMPE_HUMAN_PENK_HUMAN_217_227_13982528712754417	0.761609877975985	AMPE_HUMAN	PENK_HUMAN	PENK_HUMAN_217_227
AMPE_HUMAN_PENK_HUMAN_196_207_13982528712754417	0.7650230071313069	AMPE_HUMAN	PENK_HUMAN	PENK_HUMAN_196_207
AMPE_HUMAN_TKN1_HUMAN_20_30_13982528712754417	0.7731387872369107	AMPE_HUMAN	TKN1_HUMAN	TKN1_HUMAN_20_30
AMPE_HUMAN_TKN1_HUMAN_111_118_13982528712754417	0.7778631720583167	AMPE_HUMAN	TKN1_HUMAN	TKN1_HUMAN_111_118
AMPE_HUMAN_VTX-0033912_31_45_13982528712754417	0.7517619021863722	AMPE_HUMAN	VTX-0033912	VTX-0033912_31_45
AMPE_HUMAN_VTX-0375017_36_55_13982528712754417	0.7760307162678344	AMPE_HUMAN	VTX-0375017	VTX-0375017_36_55
AMPE_HUMAN_VTX-0375017_24_30_13982528712754417	0.810346894660092	AMPE_HUMAN	VTX-0375017	VTX-0375017_24_30
AMPE_HUMAN_VTX-0375017_24_34_13982528712754417	0.7657347281614693	AMPE_HUMAN	VTX-0375017	VTX-0375017_24_34
AMPE_HUMAN_VTX-0859974_18_27_13982528712754417	0.7804685890044214	AMPE_HUMAN	VTX-0859974	VTX-0859974_18_27
AMPE_HUMAN_VTX-0850824_18_19_13982528712754417	0.8536678694880825	AMPE_HUMAN	VTX-0850824	VTX-0850824_18_19
AMPE_HUMAN_VTX-0336752_30_38_13982528712754417	0.7834410888441115	AMPE_HUMAN	VTX-0336752	VTX-0336752_30_38
AMPE_HUMAN_VTX-0039357_66_80_13982528712754417	0.75592476861293	AMPE_HUMAN	VTX-0039357	VTX-0039357_66_80
AMPE_HUMAN_VTX-0866650_24_29_13982528712754417	0.8154584384821505	AMPE_HUMAN	VTX-0866650	VTX-0866650_24_29
AMPE_HUMAN_VTX-0009691_108_120_13982528712754417	0.7622595202361757	AMPE_HUMAN	VTX-0009691	VTX-0009691_108_120
AMPE_HUMAN_VTX-0495783_22_39_13982528712754417	0.7802203727945695	AMPE_HUMAN	VTX-0495783	VTX-0495783_22_39
AMPE_HUMAN_VTX-0866104_75_83_13982528712754417	0.7555126095067952	AMPE_HUMAN	VTX-0866104	VTX-0866104_75_83
AMPE_HUMAN_VTX-0865461_53_63_13982528712754417	0.7722264335902711	AMPE_HUMAN	VTX-0865461	VTX-0865461_53_63
AMPE_HUMAN_VTX-0867859_6_20_13982528712754417	0.760094114826207	AMPE_HUMAN	VTX-0867859	VTX-0867859_6_20
AMPE_HUMAN_VTX-0868490_19_26_13982528712754417	0.7691444893389592	AMPE_HUMAN	VTX-0868490	VTX-0868490_19_26
AMPE_HUMAN_VTX-0006555_75_79_13982528712754417	0.7985874048965839	AMPE_HUMAN	VTX-0006555	VTX-0006555_75_79
AMPE_HUMAN_VTX-0870827_24_36_13982528712754417	0.7542997517127784	AMPE_HUMAN	VTX-0870827	VTX-0870827_24_36
CD69_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.7678577543770245	CD69_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
SLC31_HUMAN_GHRL_HUMAN_24_37_13982528712754417	0.7880066596280362	SLC31_HUMAN	GHRL_HUMAN	GHRL_HUMAN_24_37
SLC31_HUMAN_VTX-0019047_23_49_13982528712754417	0.7664035374033388	SLC31_HUMAN	VTX-0019047	VTX-0019047_23_49
SLC31_HUMAN_VTX-0859974_16_28_13982528712754417	0.8587214565002128	SLC31_HUMAN	VTX-0859974	VTX-0859974_16_28
SLC31_HUMAN_VTX-0019047_23_97_13982528712754417	0.7752726177560154	SLC31_HUMAN	VTX-0019047	VTX-0019047_23_97
SLC31_HUMAN_VTX-0859974_18_27_13982528712754417	0.8120829530599287	SLC31_HUMAN	VTX-0859974	VTX-0859974_18_27
I10R2_HUMAN_VTX-0866413_16_189_13982528712754417	0.8179125056779909	I10R2_HUMAN	VTX-0866413	VTX-0866413_16_189
DDR1_HUMAN_VTX-0858580_22_33_13982528712754417	0.794257492294153	DDR1_HUMAN	VTX-0858580	VTX-0858580_22_33
DDR1_HUMAN_VTX-0864359_156_170_13982528712754417	0.8023182042734737	DDR1_HUMAN	VTX-0864359	VTX-0864359_156_170
CLM6_HUMAN_NUCB1_HUMAN_388_398_13982528712754417	0.8202772729688783	CLM6_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_388_398
MERTK_HUMAN_VTX-0021927_27_86_13982528712754417	0.83838651763519	MERTK_HUMAN	VTX-0021927	VTX-0021927_27_86
SEPR_HUMAN_CMGA_HUMAN_380_390_13982528712754417	0.7616505180277837	SEPR_HUMAN	CMGA_HUMAN	CMGA_HUMAN_380_390
SEPR_HUMAN_SCG2_HUMAN_267_281_13982528712754417	0.7632177443439381	SEPR_HUMAN	SCG2_HUMAN	SCG2_HUMAN_267_281
SEPR_HUMAN_VTX-0616304_33_43_13982528712754417	0.8307762324464945	SEPR_HUMAN	VTX-0616304	VTX-0616304_33_43
SEPR_HUMAN_VTX-0859974_20_28_13982528712754417	0.792648750569113	SEPR_HUMAN	VTX-0859974	VTX-0859974_20_28
SEPR_HUMAN_VTX-0027657_35_64_13982528712754417	0.7522241838436861	SEPR_HUMAN	VTX-0027657	VTX-0027657_35_64
SEPR_HUMAN_PENK_HUMAN_196_207_13982528712754417	0.7510531305004664	SEPR_HUMAN	PENK_HUMAN	PENK_HUMAN_196_207
SEPR_HUMAN_PENK_HUMAN_237_258_13982528712754417	0.7557107897241284	SEPR_HUMAN	PENK_HUMAN	PENK_HUMAN_237_258
SEPR_HUMAN_VTX-0375017_24_34_13982528712754417	0.7563990932541741	SEPR_HUMAN	VTX-0375017	VTX-0375017_24_34
SEPR_HUMAN_VTX-0859974_18_27_13982528712754417	0.806740574738172	SEPR_HUMAN	VTX-0859974	VTX-0859974_18_27
SEPR_HUMAN_VTX-0850824_18_19_13982528712754417	0.7826571040244085	SEPR_HUMAN	VTX-0850824	VTX-0850824_18_19
KLRB1_HUMAN_PENK_HUMAN_196_207_13982528712754417	0.7875217195184356	KLRB1_HUMAN	PENK_HUMAN	PENK_HUMAN_196_207
PLA2R_HUMAN_VTX-0867893_40_95_13982528712754417	0.808527537374346	PLA2R_HUMAN	VTX-0867893	VTX-0867893_40_95
